Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
0.9178338001867414;0.8333333333333333;1.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.8125;0.3333333333333333;1.0;1.0;0.9230769230769231;0.6666666666666666;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;1.0;1
0.29411764705882354;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.9375;0.3333333333333333;0.4;1.0;0.15384615384615385;0.0;0.25;0.7142857142857142;0.0;1.0;1.0;0.75;0.3333333333333333;0.0;0.0;0.75;0.3333333333333333;0.0;0.0;0.6666666666666666;0.5;0.75;0.5;0.5789473684210527;0
0.13912231559290383;0.16666666666666666;0.0;0.0;0.5;0.0;0.3333333333333333;0.8125;0.3333333333333333;1.0;1.0;0.07692307692307693;0.8333333333333333;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.1111111111111111;0.3333333333333333;0.0;0.25;0.6666666666666666;0.5;0.2;0.6666666666666666;0.5;0.75;0.5;0.631578947368421;0
0.13912231559290383;0.16666666666666666;0.25;0.0;0.3333333333333333;0.0;0.6666666666666666;0.3125;0.3333333333333333;1.0;1.0;0.3076923076923077;0.0;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.0;0.3333333333333333;0.0;0.16666666666666666;0.6666666666666666;0.0;0.0;0.6666666666666666;0.0;0.75;0.5;0.0;0
0.4761904761904762;0.5;0.0;0.0;0.3333333333333333;1.0;0.3333333333333333;0.1875;0.3333333333333333;1.0;1.0;0.6923076923076923;0.8333333333333333;0.25;0.7142857142857142;0.25;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.6666666666666667;0.3333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.7368421052631579;1
0.4761904761904762;0.5;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.75;0.3333333333333333;0.8;1.0;0.6923076923076923;0.8333333333333333;0.125;0.7142857142857142;0.0;1.0;1.0;0.75;0.0;0.3333333333333333;0.6666666666666667;0.08333333333333333;0.3333333333333333;0.5;0.2;0.6666666666666666;1.0;0.75;0.5;0.21052631578947367;1
0.4761904761904762;0.5;0.0;1.0;0.3333333333333333;0.0;0.3333333333333333;0.1875;0.3333333333333333;0.2;1.0;0.6153846153846154;0.5;0.25;0.7142857142857142;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.6666666666666667;0.08333333333333333;0.0;0.0;1.0;0.6666666666666666;0.5;0.75;0.75;0.05263157894736842;1
0.2642390289449113;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.1875;0.3333333333333333;0.2;1.0;0.0;0.0;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.3333333333333333;0.0;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.0;1
0.1484593837535014;0.8333333333333333;0.75;1.0;0.3333333333333333;1.0;0.3333333333333333;0.1875;0.3333333333333333;1.0;1.0;1.0;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;0.2;0.6666666666666666;0.5;0.75;0.5;0.894736842105263;1
0.1484593837535014;0.8333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.8125;0.3333333333333333;1.0;1.0;0.3076923076923077;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.8888888888888888;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;0.0;0.3333333333333333;0.5;0.75;0.5;0.2631578947368421;1
0.3099906629318394;1.0;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.1875;0.3333333333333333;1.0;1.0;0.6923076923076923;0.16666666666666666;0.25;0.7142857142857142;0.0;1.0;1.0;0.75;0.4444444444444444;0.0;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.05263157894736842;1
0.4519140989729225;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.6666666666666666;0.1875;1.0;0.6000000000000001;1.0;0.6923076923076923;0.0;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.4444444444444444;0.0;0.0;0.75;0.3333333333333333;0.0;0.0;0.6666666666666666;0.5;0.75;0.5;0.8421052631578947;1
0.30532212885154064;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.5;0.8125;0.3333333333333333;0.4;1.0;0.9230769230769231;0.0;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.0;0.3333333333333333;0.0;0.16666666666666666;0.6666666666666666;0.5;0.0;0.6666666666666666;0.5;0.75;0.5;0.0;1
